,Apr-25 (mb),2991603593,3005992431,3019858340,3037885950,3051482952,3073819737,3088209048,3102831898,3117565686,3132275148,3146908306
USER 411,6726.8418,5458.5889,4089.9072,,,,,,,,,
USER 412,5922.5879,6366.3916,7605.085,5858.9473,5115.9893,5364.4082,5896.2939,5557.3789,3995.4062,6051.2852,4305.917,7244.8857
USER 413,4819.041,8039.3359,4074.3242,13064.3623,10591.8525,10401.5459,19894.4248,14411.3584,14225.0234,5706.6475,3855.8857,3220.1543
USER 414,13519.7939,16538.9199,13410.1533,13702.1094,61216.46,15079.2061,22927.5762,17019.6836,18080.4639,44685.7949,15345.832,13321.0391
USER 415,21397.8428,20244.1582,17895.0908,14005.1689,62093.5107,39467.3965,66580.9492,34524.6074,26172.7021,26386.9111,30481.8867,23603.915
USER 416,18045.793,16873.5742,18695.2402,10502.2988,16251.1699,12749.6396,17091.6035,34885.4941,13306.541,12655.6826,16885.2363,17506.3086
USER 417,4085.6553,6876.2344,6006.8535,4988.4785,9090.4619,4608.3906,6333.4473,6635.2588,5852.4229,13266.0742,3827.0723,10265.9424
USER 418,2538.1025,3027.4658,3461.8428,3413.9756,3076.5986,10248.0586,3113.6279,7095.6953,4228.9561,2772.5664,4254.8818,3333.5869
USER 419,4542.4258,5511.0068,6522.8193,2199.4609,2982.3994,2964.7676,3482.709,2595.5947,2132.6953,1636.6514,4019.8701,17.1104
USER 420,5549.0801,5461.6133,6448.2002,3499.1709,5567.6465,10239.9912,10239.999,4403.9941,10254.2832,5956.8643,3588.2988,10264.3838
USER 421,8456.3818,7570.4756,5336.5645,6791.8594,5368.3701,11252.084,4807.4746,6448.2949,6078.1797,4507.0654,4509.1377,6573.8301
USER 422,10240,6373.7441,10240,10240,10240,10121.333,9099.6357,9258.3223,10707.7529,10239.998,9876.4463,10603.5537
USER 423,14326.0713,20938.3975,23376.6719,22989.3652,30252.46,19219.8672,19629.6045,20064.5537,48973.6895,8209.1162,21541.8613,22809.5576
USER 424,9413.9834,8099.0674,7450.1162,7683.5371,1122.8711,5419.7148,9451.0156,10291.2217,17109.874,17159.5908,15041.6074,14786.0605
USER 425,5606.0186,6618.0166,5913.9551,10534.5078,5777.957,10239.9961,7502.9648,7779.9082,8368.5693,10239.9932,7984.7686,9875.2637
USER 426,2723.084,1918.4873,,,,,,,,,,
USER 427,10240,10240,10240,10240,10240,10240,10240,10240,10240,8300.7725,10240,10240
USER 428,10004.3066,9785.7373,24636.0723,22585.168,41064.5439,29265.5469,21070.0215,15047.0166,25379.6328,13521.8613,16241.1182,14555.0967
USER 429,1413.7139,2275.9082,6131.8486,9467.0791,8282.8623,1833.8018,,,,,,
USER 430,,,,,,,,,,1.1475,40.2031,67.7656
USER 431,3723.3154,4014.376,6168.0342,4990.707,8675.998,9180.959,7467.4082,6384.9395,4349.8633,6323.3721,4319.8193,3598.4707
USER 432,12191.7441,6641.9385,7369.3975,27011.6475,29943.6934,26946.6963,21425.0537,17752.5205,20038.1934,7927.8379,17237.1191,17741.2041
USER 433,2969.5732,957.0244,276.0732,,,,,,,,,
USER 434,3700.748,2337.4736,3472.3408,3928.4434,2957.332,2716.6826,3394.6367,2756.0645,1816.7168,4629.1992,2260.8125,1700.1816
USER 435,9116.9824,10240,10240,9941.7441,9165.7715,9205.002,8544.9473,9484.083,8927.3867,10220.2461,9489.4824,10133.458
USER 436,308.792,,,,,,,,,,,
USER 437,20768.7295,31090.4727,21499.2031,14023.8691,10004.3926,27902.8711,17096.3252,15882.8623,20343.79,18301.8369,21773.875,24524.8662
USER 438,10239.9941,3002.1826,6948.4736,10263.7676,7629.5127,3019.667,1039.666,2073.4785,2209.2188,2140.3096,,
USER 439,21.6934,32.2861,108.418,1953.6602,438.666,190.9893,115.0811,244.2832,397.6094,649.1758,747.5566,582.252
USER 440,5319.0156,3956.0156,2939.5234,2833.2676,2454.7266,5196.2109,4597.8711,1552.2598,3527.9521,2381.9746,5208.5635,3503.7412
USER 441,7224.0801,10113.2529,5451.8525,7942.7188,10001.5215,8128.0703,9457.1113,5877.5361,10419.0098,10240,1208.1738,2585.3242
USER 442,838.7236,1307.3096,1359.4658,2040.6367,8356.3643,3200.9092,4355.0586,3705.2432,9169.8428,2963.2363,1351.8916,5486.3506
USER 443,4446.04,3723.9326,5413.041,4421.4785,4491.1797,5495.4746,7974.3906,4565.7041,10243.0547,7327.3086,9128.2705,10742.1895
USER 444,10308.7012,20479.9883,20479.9883,20479.9971,20479.9883,17157.8838,16888.7803,20479.9941,15662.0078,8597.9434,21730.3613,14860.8086
USER 445,5295.1641,6016.8887,10242.6162,7555.416,5350.7275,9310.5156,10063.376,4411.2939,9991.2041,5239.3789,7366.8564,3025.3574
USER 446,1068.6055,170.459,72.377,22.1201,,,,,,,,
USER 447,7558.9854,16733.1523,7328.4717,8137.1865,6838.126,5145.1826,8841.542,5935.793,9884.0645,5511.6865,7402.4707,5465.4004
USER 448,,,9357.2559,15140.335,12121.0527,13646.4854,32430.7754,20319.0596,26236.54,,,
USER 449,657.0303,409.1885,498.9512,1092.998,1193.7588,2309.7314,4990.9336,1054.7109,1738.7344,1156.2012,1431.0654,441.1484
USER 450,7104.501,17846.0312,27438.2393,17175.6729,14213.4473,30038.1104,19859.8271,14533.1514,14545.1191,,,
USER 451,6528.8652,6062.085,4422.96,10240,10240,8970.7783,10266.3027,7368.6494,10240.041,8882.3135,5327.3135,4053.1104
USER 452,3272.9521,1544.1758,1588.3643,2621.9395,,,,,,,,
USER 453,4748.0703,3214.3623,3876.2783,2518.4189,7278.3047,5031.3066,12454.7861,7351.7002,6791.6377,5360.7686,8405.4941,7751.0967
USER 454,4286.335,4773.916,6875.458,9596.0625,6635.8594,4782.6641,7901.3369,9024.6514,8608.9961,1981.709,,
USER 455,15580.9277,12948.668,7481.5508,13263.9854,13008.208,22365.4863,23107.3691,13032.2451,18088.3047,7874.666,,
USER 456,850.334,1539.4805,478.9502,980.958,3057.8506,1988.6465,8107.2158,1881.6621,2178.8604,2820.2812,1013.9541,1280.5791
USER 457,10229.4004,10240,10239.999,10239.999,10240.0244,10570.3232,10240,10239.9951,10240,10240,10240,10240
USER 458,3327.4268,3666.3447,1901.6699,4248.6006,7250.8301,5854.5,4030.8584,6360.9541,10197.1475,4457.5342,3079.2207,3657.168
USER 459,5707.9492,5618.8662,3820.9541,4558.9834,4522.4658,2825.9092,6583.3018,3744.1953,7393.2236,4292.6553,3344.5664,10416.6895
USER 460,1791.0996,1184.6162,1149.165,889.5918,1638.5527,2239.9023,2594.9932,4036.5518,3121.4023,10241.5273,8793.9404,10329.9805
USER 461,50413.2129,23286.6953,42991.7021,47829.4541,35911.2197,48912.2559,32814.5566,30627.8477,14800.9004,8104.0303,7729.8467,18669.7812
USER 462,2.0137,,,1713.958,10240,8669.4678,4655.6924,2142.3848,3463.7275,1250.5977,4044.3086,2996.8281
USER 463,10239.9941,10240,10240,10240,10240,10469.0508,10240,10240,10240,10240,6202.8271,11160.6924
USER 464,4054.1953,728.8125,1946.2354,2505.9277,3112.6816,4576.2568,3211.9287,8173.874,5186.4961,3218.6113,1820.9111,679.1172
USER 465,10240,10021.7686,10458.2314,10239.998,10240,8977.252,10520.4326,10239.9951,7830.4541,4661.208,2137.708,10260.5928
USER 466,,,,,,1998.792,7625.4287,10552.1191,11222.5684,8873.0557,13260.3301,16208.2295
USER 467,4386.3867,3574.2051,3812.5732,3235.582,772.3203,2465.1865,572.5146,882.4678,1053.1416,1683.1904,1976.6611,1180.1113
USER 468,24221.127,28921.5381,40117.9258,18843.542,4324.9062,1310.3428,,,,,,
USER 469,8640.1357,6329.6182,12269.7705,9529.4062,4362.7979,5778.6699,7434.4932,9325.0576,8615.1064,5794.624,6677.4404,20140.0322
USER 470,6325.708,9288.5059,9556.0303,10347.0508,10240,5714.8838,10040.5605,8005.2012,8976.624,6379.71,9081.6768,5461.1367
USER 471,4571.3105,2539.2354,233.5059,919.1445,550.2207,1088.9775,2417.6641,12.6836,14.0264,15.6807,32.2822,488.7568
USER 472,3061.5293,3052.8262,3426.4805,8626.8857,4499.248,,,,,,,
USER 473,2619.0361,6397.1748,5866.1201,6918.334,2681.7471,5621.0361,3199.5332,2741.1562,2446.5693,7108.0918,5646.3184,5212.4922
USER 474,10240,7938.5596,8178.9443,8898.1631,8945.498,10217.916,10240,9670.168,8133.4639,10240,9341.5117,6358.458
USER 475,,,,,,,,,8551.1025,4473.7256,5438.8291,5846.4199
USER 476,961.1152,1090.0186,1421.3398,2014.9209,995.4121,1392.5488,1110.499,541.3584,925.4902,424.4678,481.5674,275.5576
USER 477,31822.5029,41568.7188,45382.3164,33207.6162,19740.585,37826.3428,30334.7012,50047.7432,38698.3467,18828.667,7949.0264,12735.7686
USER 478,5062.8076,2792.4697,3965.7041,2866.0078,187.5098,3739.5361,4796.2539,4120.2129,3206.5908,4646.4238,3238.0752,2339.6641
USER 479,12443.3018,12765.415,10821.75,11754.2832,11105.7656,19580.2529,17310.3486,17554.1201,20798.8945,15993.208,21164.749,29460.1279
USER 480,,,10163.0684,13076.6162,12806.54,15972.0479,9703.4277,13616.7959,14785.7666,12982.8564,23666.1787,13601.1621
USER 481,2285.2773,3263.6074,3508.5117,1216.7021,,,,,,,,
USER 482,10118.1963,9285.8213,8715.7158,9814.2969,11437.6709,6523.6377,4197.5068,3064.9336,3270.9473,4207.3594,5071.4658,5832.7451
USER 483,469.0391,585.5674,676.6143,561.0879,1259.8057,954.7949,715.3555,422.0879,285.2383,1570.5488,659.1484,546.832
USER 484,8158.998,23069.416,30672.0303,15423.9258,18354.4971,27815.2998,16432.9336,34862.8545,38477.957,22041.958,16631.2861,21012.584
USER 485,7793.4248,2850.9492,,,,,,,,,,
USER 486,6595.7881,5738.54,5188.041,4137.04,1634.8408,2531.6377,1827.0449,3707.5752,4206.332,1354.2822,1435.957,1670.457
USER 487,2481.4668,3856.5879,1942.3418,4031.7119,2079.332,5001.0986,2392.96,2886.9355,2897.8174,3698.292,2072.7949,3868.1279
USER 488,19142.7754,20551.3906,6855.6172,14313.4551,12783.8516,10096.6123,7869.2666,10200.7686,7905.5107,21401.2021,21765.3809,7998.6582
USER 489,0.9922,0.0996,0.5732,13.1074,2722.4209,0.0195,0.1777,400.457,241.1592,48.8438,0.041,0.0957
USER 490,2743.417,2777.4287,1749.6328,1972.9463,1997.7266,2301.1182,1794.8301,4737.9414,2958.7256,4064.6562,5268.7109,3092.1973
USER 491,3963.2734,7537.0225,5612.4521,2552.5508,6409.9062,2473.4873,10319.1836,6534.3809,8901.8984,10020.4482,5570.1221,6765.834
USER 492,3083.6992,1903.5039,1686.708,176.1377,3325.8477,8135.4609,796.9961,435.5029,953.501,,114.4971,99.7744
USER 493,10623.0576,12591.4395,20480,20480,6027.292,14622.7256,7946.9639,14207.21,12032.1973,5360.5762,17653.5117,18084.3799
USER 494,15072.252,19415.042,19887.4902,17572.8906,12353.6152,23644.373,14291.4434,23837.8154,47174.2715,22510.2822,3176.9033,12283.6309
USER 495,51200,51200,51200,90102.1914,102400.6123,98198.6865,112959.3613,103364.0518,102400,102418.8281,100555.0186,92555.4736
USER 496,2523.1895,1342.1934,1559.6582,3102.3398,1863.377,1829.9619,2620.2598,3158.0283,1164.2432,600.5449,525.0703,755.6455
USER 497,10240,6462.2861,4860.4287,10342.6455,7904.5918,6680.4326,10308.6582,10240,10240,5198.8779,7687.3857,10408.4854
USER 498,52.4453,0.001,48.792,3.1729,37.4775,218.7412,115.6055,38.6797,123.7871,35.7119,183.3936,443.2129
USER 499,2843.0322,2849.9521,2542.7715,155.7148,1855.6182,104.0684,1085.5693,1014.6289,1802.8135,3154.1035,2949.1006,2016.377
USER 500,13885.084,21243.7129,11684.5479,30380.1865,19507.7051,26970.3408,15315.5205,10082.0469,,,,
USER 501,6096.8867,15159.8652,11419.5273,14860.7861,22017.4551,15317.0303,18874.085,23958.4072,25030.4707,4451.2812,22019.458,18204.0137
USER 502,608.0596,765.8867,209.7969,446.2773,1215.0625,2038.2988,121.1406,2968.0801,4919.1943,78.877,1716.4785,1675.248
USER 503,12859.9092,20587.1045,23640.501,22798.7539,36639.2256,30708.6641,32779.0693,30455.0039,36351.3516,45648.2051,2950.0908,13878.4385
USER 504,10240,7545.3008,10240,10141.8643,3919.0938,,,,,,,
USER 505,1716.3525,2191.5703,3017.2314,1521.7881,1724.1621,2303.9863,1752.623,2989.5039,2343.0781,365.8379,2527.2217,672.0059
USER 506,3598.8887,10240,8504.3662,11606.6553,10240,10240,10240,10240,4904.8281,5607.291,7187.8457,2391.0332
USER 507,10240,10240,10240,13502.9316,15196.4473,19116.8389,14499.7871,18055.7979,18862.3164,18188.7188,26207.6562,19572.2939
USER 508,22314.8096,23924.2393,51139.8457,71897.5518,57907.7266,49811.6904,37791.8467,33663.4658,23608.6475,29733.4922,41421.4678,76717.0107
USER 509,5387.9551,19845.7256,25784.4541,18512.917,31149.3623,19161.1182,13717.0186,8911.4854,9412.7197,16439.0322,7207.0908,7912.9736
USER 510,829.2168,,,,,,,,,,,
USER 511,11678.0879,14009.5439,12769.875,20827.6289,15700.6328,10407.6045,11073.4307,10916.0557,14524.501,10511.9121,14129.8613,10355.832
USER 512,1423.6006,1446.042,1507.1338,1316.168,1642.4189,1998.7988,2157.8857,2971.1572,2957.333,3624.6748,2503.8291,1745.8447
USER 513,1953.083,1703.5391,3623.6162,4130.4033,3775.9482,3248.3535,4429.752,1225.0215,1544.0361,3327.6807,1857.1533,1766.4199
USER 514,7763.0127,9550.2949,9467.9746,9185.96,6982.751,10145.3271,5849.8965,7652.6152,10766.9316,6316.8545,9023.2363,4233.6016
USER 515,5168.0918,6873.5322,8458.8682,5518.3311,3047.9072,666.8008,1035.2461,1662.8701,2170.6924,732.9766,1968.3242,1449.0537
USER 516,19248.291,18272.6084,21231.3809,20062.1709,26365.416,25394.3701,62362.7354,24453.0342,18626.7656,21076.4961,16513.3057,20934.4004
USER 517,3572.041,3966.1758,3918.0527,2787.9736,4936.4307,5546.8105,7035.2412,2599.9619,5777.8203,2888.1631,1656.8838,4243.3359
USER 518,1231.085,2898.7305,1230.1777,1371.624,3044.8066,2034.3662,729.5967,3361.5,3251.5645,564.9531,1397.373,3119.1006
USER 519,12497.2734,6563.1992,4550.7129,6116.7871,6062.4316,9351.8652,10461.0078,6051.4668,,,,
USER 520,3658.2305,2378.0947,2809.2979,4085.043,1659.5195,2142.0176,2748.9072,1721.9756,3236.9717,2757.8857,3287.4336,1472.3398
USER 521,10363.3135,2140.6709,,,,,,,,,,
USER 522,160.2949,132.5264,344.0244,2120.1729,4488.9199,2864.5703,789.3486,195.0137,454.4268,1875.9189,,
USER 523,2303.9551,3332.2324,3935.9316,1.0938,,,,,,,,
USER 524,41124.4102,36433.5771,30115.9053,25652.6475,31396.335,27798.8906,24025.1309,43468.3936,52323.7783,41616.5381,37565.04,44684.0703
USER 525,4784.4619,6845.7744,12627.9463,13094.3096,9038.083,6709.1055,10170.2285,8133.3291,6487.5371,5857.3975,11536.792,10625.0723
USER 526,9767.2432,9855.6855,5713.9111,8870.2354,8510.7246,10239.9951,6723.2568,10386.5762,9185.7773,10240.0068,10181.3633,5538.1846
USER 527,2352.6631,3212.9014,2278.4014,1258.2021,1338.1494,1869.248,3738.041,2752.4648,3442.5869,2791.4189,3045.8818,3064.9033
USER 528,2830.2393,4763.2061,6854.9219,4191.082,4377.1074,8599.835,4736.7764,7110.9707,9134.8457,5650.6943,8990.7041,4685.8838
USER 529,8554.4746,12025.0498,17989.6973,9219.3594,6633.9795,8262.1934,26099.8027,8260.3506,8972.0303,9048.877,5154.4561,8461.0732
USER 530,29038.7549,20210.3076,23692.8438,36436.5264,35676.2783,33502.209,28893.834,24093.9102,20194.3125,35077.5781,39426.3613,28059.2949
USER 531,7213.0898,7155.3643,8943.5547,9454.834,10240,10219.9502,6039.6152,7646.2607,9298.3994,5232.04,6499.3672,5793.9307
USER 532,10240,10240,10570.3232,10027.2842,,,,,,,,
USER 533,1829.8398,1171.5049,1198.9941,1516.9834,,,,,,,,
USER 534,11790.7305,,,,,,,,,,,
USER 535,15073.1836,10543.248,9428.7773,9419.5527,6427.3779,17435.6035,13155.8613,6938.208,4556.9346,4601.7803,2395.7432,3438.0312
USER 536,595.877,4849.5664,3613.0566,1808.9453,2408.1494,9365.8086,16778.3057,1204.8242,,,,1029.2686
USER 537,188.6348,297.4951,548.6514,120.9639,149.542,183.2939,332.3936,294.1484,279.5889,110.5303,80.3877,29.8799
USER 538,103.4326,136.0762,155.2588,151.54,130.3457,152.6875,251.6914,137.9023,282.2471,76.2275,82.999,103.917
USER 539,3150.5342,2493.9629,3711.001,6856.1738,4928.3652,7573.123,9771.5371,9225.9463,2604.6562,5394.7217,3213.666,4504.3896
USER 540,3771.7666,8434.4941,4064.8213,6562.0176,8906.752,5660.9717,3899.7354,10437.0293,6389.9922,5396.3301,7401.1553,8393.6768
USER 541,,,,,9178.9648,1414.6426,4403.3779,3931.9512,3981.2217,4026.3652,4136.2373,3735.6709
USER 542,,,818.168,1314.6504,2107.6523,519.3516,1514.8594,,,,74.2578,5.2695
USER 543,13023.9697,29688.9014,16150.5674,23012.6611,41206.4697,11938.333,21892.3057,34544.7764,20501.1328,10348.0977,8333.1025,13872.3721
USER 544,16851.748,16334.1377,16052.6729,16446.8281,12576.9902,11351.2402,15609.8096,8592.4424,12960.5615,7725.6592,3495.8564,10216.5684
USER 545,10240,10240,10240,10240,10240,10239.9775,10240,10240,10240,10240,10240,10240
USER 546,597.5635,513.7764,558.1826,402.2012,406.1465,407.3076,653.6387,577.4551,602.2881,433.4287,695.0918,624.5068
USER 547,,,,,,,,,941.7334,3882.1719,3988.1582,5280.3926
USER 548,14765.8613,3313.5762,6532.9805,25385.7139,17201.8662,8930.1191,11785.752,10416.5117,9579.248,10444.4873,9551.0557,9160.7695
USER 549,145.7617,4016.5342,9057.3477,10910.2861,13292.7373,10961.1963,3320.1289,6485.8389,278.4854,145.8877,89.2842,0.1787
USER 550,18684.2041,20411.6494,27701.2236,28944.4795,21495.8027,21888.3154,30144.4131,25316.8125,21165.3535,24099.582,19356.4756,34126.8477
USER 551,10240,10240,10240,10240,9961.542,10239.998,10240,6751.8408,6890.8594,5571.8301,9868.3262,10611.6738
USER 552,10240,10240,10240,10240,10240,10240,10240,10240,10258.8389,10240,10240,10258.9375
USER 553,2990.6455,4852.833,4181.8311,7591.6504,9718.5273,10237.7197,5968.958,4402.8848,6014.8145,3627.5234,7178.0439,3742.0674
USER 554,20039.3135,13928.0098,14648.5811,12432.4453,13403.2002,12505.6357,9903.8887,16528.917,12536.6826,9609.7109,13320.0342,20350.7744
USER 555,2274.8994,1687.7559,,,,,,,,,,
USER 556,,,3373.3672,10239.9863,10240,6247.8975,10239.9941,6847.4932,4088.3389,5703.9082,7356.7881,10612.0029
USER 557,10706.1289,15609.9912,12321.9316,13804.5908,13464.7998,18116.8027,14226.5977,18919.5166,18227.9502,14751.7734,15051.7822,12708.1611
USER 558,5450.7803,20480,20480,14981.876,51199.9785,10259.6904,23085.0557,36554.3477,51312.915,43007.5527,38565.5811,31588.6006
USER 559,3379.8154,3589.9541,2610.752,5779.7588,4360.5879,4500.4922,7767.1211,11497.4805,5864.1357,4831.3105,3819.6641,5744.2734
USER 560,4290.2617,3388.0176,4343.3145,3973.6895,5076.6035,2881.0762,2552.6553,4648.5303,4695.9521,1421.96,5104.7959,2125.4355
USER 561,10240,5552.9434,10258.71,10240,10239.9922,10239.999,10240,9340.6055,10240.0381,8820.4639,10240,10240
USER 562,2096.4922,2119.2041,2065.0322,2144.5576,2402.7422,4181.3936,3509.6064,2542.5225,908.2178,1853.5879,3824.2539,1903.7549
USER 563,8323.542,10522.1855,9298.8408,9746.4971,11361.873,10624.4014,13914.415,13739.9541,23436.8594,11651.4346,15710.7969,10864.1348
USER 564,2613.3281,930.2285,669.4092,705.4697,821.1406,963.7031,786.4043,1175.2656,2460.4668,982.791,1606.3721,904.1895
USER 565,30812.1221,42585.3457,31554.126,25019.3809,18381.2959,40464.5576,23411.415,14951.3057,9958.6094,10272.7461,6838.1592,7098.6182
USER 566,14302.6865,4211.7061,3364.8525,7278.2959,6884.209,4678.7207,5982.5088,6986.2441,6126.3945,3991.125,3437.6875,2490.75
USER 567,4526.1797,5822.2422,5987.6719,7288.7441,7839.3906,8862.8574,9377.5547,10239.998,10240,8121.3252,9914.3584,8298.1162
USER 568,3450.3457,3771.3584,4602.9824,5127.6035,5249.3262,7146.2881,6720.8076,8055.9502,5899.668,4569.8828,4310.9121,6646.2119
USER 569,3003.3164,2936.7178,2546.6465,3238.9951,4769.7559,2644.2871,3057.6104,3595.4824,1599.4805,3174.3203,1146.1465,1085.8672
USER 570,3764.1396,10478.1045,9448.9346,9276.2451,13171.6875,9836.3691,9879.3555,5987.2207,5195.6465,5726.8379,4465.5059,6893.0508
USER 571,1129.4434,1003.5352,1310.7363,2648.4141,1102.3145,1134.8652,1123.1826,1119.2861,1478.1201,263.1289,238.5664,880.8008
USER 572,8403.3994,3627.4502,2293.9277,1262.5889,5803.207,1446.3799,6340.749,16499.7461,5913.6689,3227.3818,2892.666,6177.5039
USER 573,16813.8281,20646.2939,15337.3916,20710.9082,19008.3691,15700.6191,19489.7539,36387.8496,18415.3975,30239.3857,19169.0791,17364.5596
USER 574,528.499,2976.207,6189.2256,5323.5498,4465.8633,3548.7197,3011.0615,1640.5068,3562.4844,3965.085,1029.3291,1320.9209
USER 575,2764.2285,2395.3838,4433.9395,4326.0381,4783.7715,6610.415,4072.2422,4011.6738,5141.3486,3127.9688,3775.8193,6048.5391
USER 576,8503.0908,9432.583,23175.2295,25515.1885,33877.5625,38602.1406,22846.5234,18977.4355,19532.6162,15281.0986,22130.1357,22874.1719
USER 577,1915.6543,1666.3066,5570.6963,1473.7832,1124.1221,3793.373,1366.3623,863.5869,2588.709,737.6299,2201.3154,1458.0684
USER 578,75.1865,35.9941,114.8408,1306.4414,638.7676,101.7285,143.8555,144.1729,130.6826,58.4268,90.9473,68.1152
USER 579,1457.9932,755.1689,1299.8604,1495.3936,2125.2012,6798.6318,3140.8955,2128.416,2275.6689,2070.9268,2786.5068,2809.3096
USER 580,9675.0078,7641.0498,4523.252,8266.5811,5352.082,7916.7715,9475.7295,10373.7871,11169.2188,7000.832,8850.0371,9072.7686
USER 581,807.8828,365.1924,1121.3711,359.6963,1321.9473,1249.9717,266.5322,100.6035,788.4541,1597.6914,640.1309,473.792
USER 582,3967.6357,1067.0215,855.4121,1072.6787,2217.5586,1676.1855,1087.332,1108.2129,1677.9043,850.9521,1077.5596,1330.7979
USER 583,542.7178,1178.2529,1262.8242,2517.4492,4619.0771,5785.8965,2871.4756,1475.0371,1993.1299,3864.3418,2847.0322,3223.6094
USER 584,1164.0381,1457.9336,2323.6855,1723.9961,8119.9746,1232.0791,1154.9307,1169.5117,1168.0693,756.5928,962.7168,896.418
USER 585,1709.9805,2763.5732,3842.9785,2193.1143,5035.8447,2071.8457,3169.4834,2867.3613,2741.0664,2467.248,3392.5322,1716.6875
USER 586,9736.002,6185.1416,6369.625,8431.1729,8916.0361,8015.79,10180.0723,5372.6221,7108.5361,8203.5615,16443.7891,5701.5645
USER 587,1116.7959,1591.9658,1880.1387,2770.4297,1196.29,2287.8457,4828.4092,785.0176,1224.292,732.1309,739.8389,1472.6201
USER 588,969.166,1340.3076,1337.9678,1267.3428,1568.7256,1267.8486,1294.7607,1208.7979,568.4805,712.9746,1228.1074,609.5977
USER 589,65.5889,41.7598,136.4375,19.9053,30.0078,153.3457,11.4082,928.0664,726.9629,51.2725,0.665,6.0654
USER 590,6403.5986,5847.8193,5577.3574,11179.9287,10252.916,1483.6523,,,,,,
USER 591,13073.3281,11859.252,13622.0332,9644.5352,9887.1992,9568.834,12194.3047,30473.293,16946.1855,17105.8613,20067.6465,22087.8984
USER 592,20319.4082,7391.9922,6400.4902,5826.1816,14432.8955,10581.1318,62571.04,44418.7852,44893.4141,20195.4531,2743.8086,8008.7988
USER 593,378.7598,53.998,3760.999,511.7803,257.5957,1324.2451,686.1797,648.3623,,,229.7207,267.0732
USER 594,2357.1025,3134.6221,1180.335,1481.2422,2479.3379,2045.0156,2588.5137,1604.6045,1980.5303,2855.4805,4178.2061,1261.3926
USER 595,10240,9204.7539,8883.9854,10240,9741.3105,10386.875,9348.9336,10489.168,9274.7461,9897.2373,10240,10088.4268
USER 596,1973.8379,3850.1367,3991.0869,24412.4814,2166.5547,4462.1904,16350.0186,4779.417,3210.8633,1609.3232,2463.7529,1386.5645
USER 597,334.2373,1246.293,1748.1553,1971.5273,3022.7148,5417.7666,2970.5791,2339.1621,2994.3311,2448.0586,145.3613,1219.0615
USER 598,10083.4102,4903.7129,3896.2471,10240,5041.123,2213.459,7001.4385,6413.8555,3542.9482,8190.6846,5281.2383,6154.9922
USER 599,4295.165,1953.9268,2435.6172,2631.9854,2049.248,2046.1025,3843.5283,582.9541,538.5713,650.1055,2241.9873,2316.5664
USER 600,7790.9297,9329.9902,10240,8836.4854,10240.8594,8195.0176,9814.627,8711.7568,10445.3623,8221.833,9375.9131,8941.6123
USER 601,9389.4785,4250.8057,4729.1748,8683.459,5798.4414,6373.875,7290.3418,4779.126,4270.0225,4000.2861,1702.6328,4003.335
USER 602,2934.126,2483.3125,1830.876,2885.9209,2068.252,3337.3711,4789.9854,4579.126,6087.7617,11147.3232,4907.8486,2992.5127
USER 603,3480.8564,3176.3545,3847.835,5204.7061,9716.7793,5452.75,11071.498,8951.0479,3902.3486,1268.7861,2497.6553,4941.876
USER 604,5020.0576,7599.0986,10020.6289,7587.9297,9493.6826,9641.7393,9844.3965,9936.2988,8138.4541,10239.9854,10570.3232,6091.8271
USER 605,,,,,,12.877,,,,,,
USER 606,,,,,,,,,,,,2997.9727
USER 607,10028.6475,10143.1152,6052.5547,6574.4902,19600.8936,14924.084,12610.4053,51200,7983.5918,8288.7812,16730.9385,17154.7578
USER 608,699.2627,3235.2314,4904.4258,6343.7754,4751.208,3764.7725,2734.001,6664.9482,6743.5859,4767.9443,4915.8633,4603.6006
USER 609,19199.0742,12602.4102,18614.2832,13809.6094,23276.7373,22911.7666,11611,22636.708,15613.7754,12974.8271,28504.4229,11168.0664
USER 610,13790.8193,40910.6738,51285.4873,27167.9131,29448.6221,29317.2021,21633.8818,21442.5342,19780.4668,25047.915,14692.123,11502.5283
USER 611,2780.0137,4289.3203,3992.1904,3001.8105,2665.7871,5724.3027,3601.6348,4157.8555,3707.9268,5886.2471,189.0283,856.8311
USER 612,953.3447,839.1816,2034.8359,2042.3379,5076.6543,6860.1152,3619.2842,1822.4619,1771.4004,1653.9717,1458.5996,1363.6357
USER 613,14194.7881,20381.0762,17295.1865,25910.0098,13774.335,7711.2354,41352.8545,48859.1621,29272.8037,52891.8623,71982.9512,102870.123
USER 614,5022.1504,5736.1924,6585.3584,10316.7178,7045.9258,7468.3438,9525.8994,8748.5303,9232.5693,9934.1094,10240,10240
USER 615,399.3564,268.4453,631.2256,199.458,761.5693,1034.8984,226.1055,546.2822,226.9102,646.3818,92.9678,43.4248
USER 616,6585.6445,13940.1416,3771.4385,16172.9023,12763.0771,9565.9033,5145.1895,7838.8896,5643.3447,7733.6455,4361.3682,40986.1738
USER 617,4207.7422,9320.4004,10776.3516,14638.2637,12818.9922,14754.8311,10844.8965,8523.0039,6705.7363,13041.5811,10463.791,9504.0098
USER 618,3584.0449,3389.7197,4878.5088,7866.1055,9300.3838,5276.9814,5914.7656,3117.2871,2557.9951,2791.3447,2377.0518,2607.8662
USER 619,3226.1904,8732.9463,2914.4707,5907.1611,33223.9717,2575.708,8382.1465,5016.6973,1079.4268,276.5879,2460.9229,460.0967
